"player_id","runs","is_home","opp_strength","format","age","season"
"Player_029",23,0,0.942,"Test",20.17,"P029_01"
"Player_029",16,1,0.443,"T20",20.33,"P029_01"
"Player_029",39,1,0.443,"Test",20.31,"P029_01"
"Player_029",64,1,0.333,"Test",20.43,"P029_01"
"Player_029",52,0,0.742,"T20",20.18,"P029_01"
"Player_029",38,0,0.813,"Test",20.46,"P029_01"
"Player_029",23,1,0.317,"Test",20.31,"P029_01"
"Player_029",45,1,0.336,"Test",20.28,"P029_02"
"Player_029",65,0,0.686,"Test",20.69,"P029_02"
"Player_029",117,0,0.252,"Test",20.81,"P029_02"
"Player_029",64,1,0.275,"T20",20.41,"P029_02"
"Player_029",101,0,0.773,"T20",20.68,"P029_02"
"Player_029",80,0,0.794,"Test",20.84,"P029_02"
"Player_029",85,0,0.352,"ODI",21.14,"P029_02"
"Player_029",76,0,0.431,"ODI",21.05,"P029_02"
"Player_029",20,0,0.216,"Test",21.09,"P029_02"
"Player_029",39,1,0.306,"Test",21.03,"P029_02"
"Player_029",22,0,0.891,"T20",21.05,"P029_03"
"Player_029",32,0,0.569,"Test",21.11,"P029_03"
"Player_029",85,1,0.289,"Test",21.19,"P029_03"
"Player_029",90,0,0.71,"Test",21.13,"P029_03"
"Player_029",43,0,0.403,"ODI",21.19,"P029_03"
"Player_029",15,0,0.792,"Test",21.4,"P029_03"
"Player_029",39,1,0.811,"Test",21.4,"P029_03"
"Player_029",59,1,0.309,"ODI",21.38,"P029_03"
"Player_029",58,1,0.561,"ODI",21.47,"P029_03"
"Player_029",47,0,0.802,"T20",21.67,"P029_03"
"Player_029",31,1,0.599,"Test",21.53,"P029_04"
"Player_029",12,1,0.595,"T20",21.42,"P029_04"
"Player_029",18,0,0.945,"Test",21.27,"P029_04"
"Player_029",127,0,0.891,"Test",21.37,"P029_04"
"Player_029",97,0,0.421,"Test",21.73,"P029_04"
"Player_029",57,1,0.382,"Test",21.82,"P029_04"
"Player_029",14,1,0.479,"T20",21.89,"P029_04"
"Player_029",16,1,0.828,"Test",21.93,"P029_04"
"Player_029",64,1,0.312,"Test",21.91,"P029_04"
"Player_029",42,1,0.553,"T20",22.01,"P029_04"
"Player_029",13,0,0.245,"T20",21.97,"P029_05"
"Player_029",41,0,0.208,"ODI",22.01,"P029_05"
"Player_029",5,1,0.732,"ODI",21.91,"P029_05"
"Player_029",12,0,0.757,"ODI",22.32,"P029_05"
"Player_029",25,0,0.812,"ODI",22.33,"P029_05"
"Player_029",53,1,0.82,"Test",21.96,"P029_05"
"Player_029",102,0,0.258,"T20",22.15,"P029_05"
"Player_029",4,0,0.412,"T20",22.38,"P029_05"
"Player_029",11,0,0.614,"T20",22.21,"P029_05"
"Player_029",41,0,0.623,"ODI",22.31,"P029_05"
"Player_030",9,1,0.575,"ODI",27.61,"P030_01"
"Player_030",2,0,0.577,"Test",27.54,"P030_01"
"Player_030",29,1,0.64,"Test",27.69,"P030_01"
"Player_030",91,0,0.915,"Test",27.57,"P030_01"
"Player_030",47,0,0.777,"Test",27.71,"P030_01"
"Player_030",16,1,0.789,"ODI",27.92,"P030_01"
"Player_030",19,1,0.23,"T20",27.73,"P030_01"
"Player_030",15,0,0.919,"T20",27.97,"P030_01"
"Player_030",3,0,0.307,"ODI",28,"P030_01"
"Player_030",33,1,0.321,"ODI",27.88,"P030_01"
"Player_030",18,0,0.334,"ODI",27.99,"P030_02"
"Player_030",30,0,0.905,"T20",28.3,"P030_02"
"Player_030",27,1,0.501,"T20",27.99,"P030_02"
"Player_030",22,1,0.48,"T20",28.11,"P030_02"
"Player_030",75,0,0.665,"T20",28.27,"P030_02"
"Player_030",22,0,0.84,"ODI",28.3,"P030_02"
"Player_030",25,0,0.367,"ODI",28.42,"P030_02"
"Player_030",54,1,0.282,"Test",28.33,"P030_02"
"Player_030",18,1,0.776,"Test",28.39,"P030_02"
"Player_030",9,0,0.727,"ODI",28.48,"P030_02"
"Player_030",2,0,0.911,"Test",28.42,"P030_03"
"Player_030",63,1,0.247,"ODI",28.58,"P030_03"
"Player_030",45,0,0.241,"Test",28.37,"P030_03"
"Player_030",23,0,0.306,"ODI",28.52,"P030_03"
"Player_030",12,1,0.853,"T20",28.61,"P030_03"
"Player_030",37,1,0.457,"ODI",28.3,"P030_03"
"Player_030",40,1,0.561,"T20",28.5,"P030_03"
"Player_030",36,1,0.817,"T20",28.91,"P030_03"
"Player_030",28,0,0.742,"T20",28.72,"P030_03"
"Player_030",21,1,0.211,"ODI",28.5,"P030_03"
"Player_030",47,1,0.397,"T20",28.77,"P030_04"
"Player_030",35,0,0.227,"T20",29.13,"P030_04"
"Player_030",158,1,0.362,"Test",29.02,"P030_04"
"Player_030",30,1,0.212,"ODI",29.06,"P030_04"
"Player_030",48,1,0.687,"ODI",28.99,"P030_04"
"Player_030",51,1,0.285,"Test",29.2,"P030_04"
"Player_030",35,0,0.607,"ODI",29.28,"P030_04"
"Player_030",79,0,0.947,"Test",29.16,"P030_04"
"Player_030",12,0,0.675,"T20",29.22,"P030_04"
"Player_030",14,0,0.783,"T20",29.12,"P030_04"
"Player_030",54,1,0.913,"ODI",28.99,"P030_05"
"Player_030",71,1,0.206,"ODI",29.36,"P030_05"
"Player_030",0,1,0.86,"ODI",29.28,"P030_05"
"Player_030",212,0,0.212,"Test",29.3,"P030_05"
"Player_030",59,1,0.451,"T20",29.43,"P030_05"
"Player_030",26,1,0.297,"T20",29.23,"P030_05"
"Player_030",42,1,0.878,"T20",29.42,"P030_05"
"Player_030",85,0,0.674,"ODI",29.35,"P030_05"
"Player_030",11,1,0.828,"Test",29.68,"P030_05"
"Player_030",32,0,0.221,"T20",29.75,"P030_05"
"Player_031",19,0,0.938,"T20",21.79,"P031_01"
"Player_031",11,0,0.689,"Test",21.85,"P031_01"
"Player_031",11,1,0.778,"T20",21.83,"P031_01"
"Player_031",7,0,0.28,"ODI",22.01,"P031_01"
"Player_031",71,0,0.493,"ODI",21.89,"P031_01"
"Player_031",23,1,0.919,"Test",21.81,"P031_01"
"Player_031",92,1,0.208,"Test",21.89,"P031_01"
"Player_031",65,0,0.288,"ODI",21.91,"P031_01"
"Player_031",23,0,0.591,"ODI",21.84,"P031_01"
"Player_031",13,1,0.286,"Test",22.07,"P031_01"
"Player_031",13,0,0.401,"ODI",22.05,"P031_02"
"Player_031",4,1,0.55,"ODI",22.32,"P031_02"
"Player_031",42,1,0.921,"Test",22.21,"P031_02"
"Player_031",110,1,0.324,"Test",22.26,"P031_02"
"Player_031",9,0,0.655,"ODI",22.32,"P031_02"
"Player_031",31,0,0.537,"Test",22.33,"P031_02"
"Player_031",13,1,0.499,"Test",22.42,"P031_02"
"Player_031",12,0,0.468,"Test",22.24,"P031_02"
"Player_031",74,0,0.439,"Test",22.28,"P031_02"
"Player_031",12,1,0.874,"T20",22.19,"P031_02"
"Player_031",6,1,0.737,"T20",22.22,"P031_03"
"Player_031",9,1,0.712,"ODI",22.21,"P031_03"
"Player_031",43,1,0.235,"ODI",22.44,"P031_03"
"Player_031",7,0,0.651,"T20",22.74,"P031_03"
"Player_031",10,0,0.884,"ODI",22.19,"P031_03"
"Player_031",7,0,0.872,"T20",22.51,"P031_03"
"Player_031",18,1,0.742,"ODI",22.71,"P031_03"
"Player_031",12,0,0.617,"ODI",22.54,"P031_03"
"Player_031",62,1,0.837,"Test",22.93,"P031_03"
"Player_031",66,0,0.222,"Test",22.45,"P031_03"
"Player_031",52,0,0.343,"ODI",22.55,"P031_04"
"Player_031",6,0,0.901,"Test",22.52,"P031_04"
"Player_031",67,0,0.398,"T20",22.5,"P031_04"
"Player_031",14,1,0.724,"Test",22.59,"P031_04"
"Player_031",6,1,0.678,"T20",22.86,"P031_04"
"Player_031",9,1,0.696,"ODI",22.75,"P031_04"
"Player_031",53,1,0.734,"ODI",22.7,"P031_04"
"Player_031",2,0,0.721,"Test",22.71,"P031_04"
"Player_031",25,1,0.341,"Test",22.65,"P031_04"
"Player_031",7,1,0.77,"ODI",22.43,"P031_04"
"Player_031",9,1,0.931,"T20",22.72,"P031_05"
"Player_031",106,0,0.251,"ODI",22.83,"P031_05"
"Player_031",67,0,0.546,"Test",22.87,"P031_05"
"Player_031",15,1,0.34,"Test",22.81,"P031_05"
"Player_031",12,0,0.466,"Test",23.18,"P031_05"
"Player_031",25,1,0.24,"ODI",22.97,"P031_05"
"Player_031",13,0,0.421,"ODI",23.23,"P031_05"
"Player_031",13,1,0.589,"Test",23.32,"P031_05"
"Player_031",20,0,0.407,"T20",23,"P031_05"
"Player_031",40,1,0.276,"T20",23.42,"P031_05"
"Player_032",27,0,0.461,"ODI",28.67,"P032_01"
"Player_032",2,0,0.328,"T20",28.3,"P032_01"
"Player_032",2,1,0.306,"Test",28.31,"P032_01"
"Player_032",17,0,0.328,"Test",28.82,"P032_01"
"Player_032",1,0,0.566,"Test",28.67,"P032_01"
"Player_032",13,1,0.827,"T20",28.59,"P032_01"
"Player_032",9,0,0.275,"T20",28.55,"P032_01"
"Player_032",3,1,0.39,"ODI",28.6,"P032_01"
"Player_032",28,1,0.869,"T20",28.65,"P032_01"
"Player_032",24,0,0.311,"ODI",28.64,"P032_01"
"Player_032",35,0,0.468,"Test",28.73,"P032_02"
"Player_032",102,1,0.679,"ODI",28.85,"P032_02"
"Player_032",13,1,0.94,"T20",28.65,"P032_02"
"Player_032",21,1,0.909,"ODI",28.41,"P032_02"
"Player_032",6,1,0.826,"Test",28.55,"P032_02"
"Player_032",17,1,0.895,"Test",28.86,"P032_02"
"Player_032",4,1,0.668,"T20",28.89,"P032_02"
"Player_032",36,1,0.231,"ODI",28.72,"P032_02"
"Player_032",68,1,0.695,"Test",28.72,"P032_02"
"Player_032",6,0,0.915,"T20",28.99,"P032_02"
"Player_032",26,0,0.524,"Test",28.91,"P032_03"
"Player_032",54,1,0.925,"Test",28.6,"P032_03"
"Player_032",22,1,0.33,"ODI",28.84,"P032_03"
"Player_032",14,0,0.388,"ODI",28.83,"P032_03"
"Player_032",23,0,0.423,"T20",29.07,"P032_03"
"Player_032",33,0,0.304,"ODI",28.68,"P032_03"
"Player_032",5,1,0.551,"ODI",29.04,"P032_03"
"Player_032",4,0,0.918,"ODI",28.7,"P032_03"
"Player_032",11,1,0.79,"T20",29.04,"P032_03"
"Player_032",8,1,0.24,"ODI",28.96,"P032_03"
"Player_032",2,1,0.806,"T20",29.12,"P032_04"
"Player_032",46,0,0.45,"Test",28.95,"P032_04"
"Player_032",7,1,0.848,"Test",28.87,"P032_04"
"Player_032",13,1,0.302,"T20",28.96,"P032_04"
"Player_032",10,1,0.739,"Test",29.38,"P032_04"
"Player_032",9,0,0.653,"Test",29.11,"P032_04"
"Player_032",4,0,0.555,"T20",28.97,"P032_04"
"Player_032",6,0,0.815,"T20",29.17,"P032_04"
"Player_032",27,1,0.844,"T20",29.02,"P032_04"
"Player_032",11,0,0.557,"ODI",29.41,"P032_04"
"Player_032",3,1,0.476,"ODI",29.27,"P032_05"
"Player_032",32,1,0.311,"ODI",29.24,"P032_05"
"Player_032",12,0,0.635,"Test",29.17,"P032_05"
"Player_032",6,1,0.922,"ODI",29.26,"P032_05"
"Player_032",3,0,0.462,"T20",29.6,"P032_05"
"Player_032",11,1,0.545,"Test",29.34,"P032_05"
"Player_032",21,1,0.893,"Test",29.02,"P032_05"
"Player_032",18,0,0.632,"T20",29.57,"P032_05"
"Player_032",23,0,0.723,"T20",29.4,"P032_05"
"Player_032",6,0,0.222,"T20",29.44,"P032_05"
"Player_033",229,1,0.443,"Test",24.22,"P033_01"
"Player_033",10,0,0.746,"ODI",24.18,"P033_01"
"Player_033",8,0,0.228,"T20",24.28,"P033_01"
"Player_033",20,0,0.893,"ODI",24.3,"P033_01"
"Player_033",69,0,0.347,"ODI",24.42,"P033_01"
"Player_033",26,0,0.757,"ODI",24.28,"P033_01"
"Player_033",24,0,0.353,"Test",24.5,"P033_01"
"Player_033",56,0,0.456,"T20",24.42,"P033_01"
"Player_033",17,0,0.628,"ODI",24.32,"P033_01"
"Player_033",6,0,0.801,"ODI",24.44,"P033_01"
"Player_033",45,1,0.276,"ODI",24.47,"P033_02"
"Player_033",287,1,0.217,"ODI",24.48,"P033_02"
"Player_033",117,0,0.601,"Test",24.71,"P033_02"
"Player_033",31,1,0.499,"Test",24.6,"P033_02"
"Player_033",30,1,0.69,"Test",24.78,"P033_02"
"Player_033",123,1,0.866,"Test",24.78,"P033_02"
"Player_033",212,0,0.377,"Test",24.81,"P033_02"
"Player_033",135,0,0.459,"Test",24.79,"P033_02"
"Player_033",35,1,0.91,"ODI",24.86,"P033_02"
"Player_033",36,1,0.524,"ODI",24.82,"P033_02"
"Player_033",20,0,0.78,"Test",24.98,"P033_03"
"Player_033",13,0,0.614,"Test",24.96,"P033_03"
"Player_033",294,0,0.287,"Test",24.85,"P033_03"
"Player_033",27,1,0.464,"ODI",24.86,"P033_03"
"Player_033",54,0,0.51,"T20",24.93,"P033_03"
"Player_033",16,0,0.855,"Test",25.1,"P033_03"
"Player_033",56,0,0.436,"T20",25.17,"P033_03"
"Player_033",14,1,0.297,"ODI",25.23,"P033_03"
"Player_033",97,0,0.571,"T20",25.29,"P033_03"
"Player_033",65,0,0.533,"ODI",25.34,"P033_03"
"Player_033",41,1,0.439,"T20",25.28,"P033_04"
"Player_033",127,1,0.729,"T20",25.24,"P033_04"
"Player_033",23,0,0.429,"T20",25.14,"P033_04"
"Player_033",52,0,0.227,"Test",25.37,"P033_04"
"Player_033",14,1,0.827,"ODI",25.5,"P033_04"
"Player_033",39,0,0.245,"T20",25.54,"P033_04"
"Player_033",98,0,0.354,"Test",25.4,"P033_04"
"Player_033",342,1,0.223,"ODI",25.47,"P033_04"
"Player_033",46,1,0.808,"T20",25.36,"P033_04"
"Player_033",46,1,0.787,"T20",25.41,"P033_04"
"Player_033",15,1,0.844,"T20",25.89,"P033_05"
"Player_033",9,1,0.322,"ODI",25.42,"P033_05"
"Player_033",17,1,0.8,"ODI",25.67,"P033_05"
"Player_033",51,1,0.453,"ODI",25.69,"P033_05"
"Player_033",82,0,0.293,"T20",25.8,"P033_05"
"Player_033",7,0,0.533,"Test",25.96,"P033_05"
"Player_033",30,1,0.873,"T20",26.07,"P033_05"
"Player_033",28,0,0.394,"ODI",25.84,"P033_05"
"Player_033",14,0,0.375,"T20",25.53,"P033_05"
"Player_033",220,1,0.635,"Test",25.64,"P033_05"
"Player_034",16,1,0.212,"ODI",26.99,"P034_01"
"Player_034",19,1,0.285,"Test",26.93,"P034_01"
"Player_034",7,1,0.822,"T20",27.16,"P034_01"
"Player_034",18,1,0.931,"T20",27.26,"P034_01"
"Player_034",8,1,0.666,"Test",27.07,"P034_01"
"Player_034",30,0,0.657,"ODI",27.35,"P034_01"
"Player_034",37,1,0.905,"ODI",27.3,"P034_01"
"Player_034",20,0,0.916,"Test",27.41,"P034_01"
"Player_034",8,1,0.604,"Test",27.34,"P034_01"
"Player_034",11,1,0.438,"Test",27.57,"P034_01"
"Player_034",17,1,0.373,"ODI",27.55,"P034_02"
"Player_034",27,1,0.471,"ODI",27.64,"P034_02"
"Player_034",12,1,0.69,"T20",27.78,"P034_02"
"Player_034",87,0,0.894,"Test",27.7,"P034_02"
"Player_034",16,0,0.654,"ODI",27.78,"P034_02"
"Player_034",10,0,0.632,"T20",27.65,"P034_02"
"Player_034",29,0,0.291,"ODI",27.7,"P034_02"
"Player_034",16,0,0.825,"Test",28.03,"P034_02"
"Player_034",34,0,0.586,"T20",28.44,"P034_02"
"Player_034",9,0,0.734,"Test",28.2,"P034_02"
"Player_034",9,1,0.644,"T20",28.25,"P034_03"
"Player_034",25,1,0.883,"T20",28,"P034_03"
"Player_034",46,1,0.768,"T20",28.38,"P034_03"
"Player_034",49,0,0.314,"Test",28.53,"P034_03"
"Player_034",24,1,0.485,"ODI",28.24,"P034_03"
"Player_034",10,0,0.423,"ODI",28.56,"P034_03"
"Player_034",10,1,0.414,"ODI",28.43,"P034_03"
"Player_034",37,0,0.523,"ODI",28.82,"P034_03"
"Player_034",32,0,0.461,"Test",28.71,"P034_03"
"Player_034",10,1,0.904,"ODI",28.88,"P034_03"
"Player_034",28,0,0.221,"Test",28.85,"P034_04"
"Player_034",6,1,0.749,"T20",29,"P034_04"
"Player_034",8,0,0.737,"Test",29.11,"P034_04"
"Player_034",55,1,0.749,"Test",28.99,"P034_04"
"Player_034",30,0,0.445,"T20",29.16,"P034_04"
"Player_034",9,0,0.73,"ODI",29.13,"P034_04"
"Player_034",2,1,0.343,"T20",29.51,"P034_04"
"Player_034",8,0,0.384,"T20",29.23,"P034_04"
"Player_034",22,0,0.399,"Test",29.26,"P034_04"
"Player_034",3,0,0.913,"T20",29.22,"P034_04"
"Player_034",13,0,0.732,"Test",29.74,"P034_05"
"Player_034",69,1,0.563,"T20",29.48,"P034_05"
"Player_034",16,1,0.568,"T20",29.61,"P034_05"
"Player_034",19,0,0.922,"ODI",29.72,"P034_05"
"Player_034",56,0,0.697,"Test",29.55,"P034_05"
"Player_034",162,1,0.729,"ODI",29.92,"P034_05"
"Player_034",73,1,0.715,"Test",29.73,"P034_05"
"Player_034",21,0,0.622,"ODI",29.91,"P034_05"
"Player_034",5,1,0.807,"ODI",30.04,"P034_05"
"Player_034",32,1,0.677,"Test",30.04,"P034_05"
"Player_035",12,0,0.785,"Test",32.48,"P035_01"
"Player_035",30,0,0.913,"Test",32.73,"P035_01"
"Player_035",6,0,0.691,"T20",32.83,"P035_01"
"Player_035",45,0,0.829,"ODI",32.78,"P035_01"
"Player_035",30,1,0.51,"T20",32.71,"P035_01"
"Player_035",20,0,0.834,"T20",33.04,"P035_01"
"Player_035",71,1,0.218,"T20",32.98,"P035_01"
"Player_035",32,1,0.762,"ODI",32.99,"P035_01"
"Player_035",32,0,0.257,"T20",33.02,"P035_01"
"Player_035",14,1,0.215,"T20",33.16,"P035_01"
"Player_035",39,1,0.346,"T20",33.08,"P035_02"
"Player_035",6,1,0.584,"Test",33.19,"P035_02"
"Player_035",12,1,0.482,"ODI",33.17,"P035_02"
"Player_035",1,1,0.563,"T20",33.32,"P035_02"
"Player_035",24,1,0.914,"T20",33.4,"P035_02"
"Player_035",4,0,0.498,"Test",33.43,"P035_02"
"Player_035",6,0,0.807,"Test",33.65,"P035_02"
"Player_035",35,1,0.645,"Test",34.12,"P035_02"
"Player_035",25,0,0.244,"ODI",33.7,"P035_02"
"Player_035",26,1,0.826,"Test",33.92,"P035_02"
"Player_035",37,1,0.609,"ODI",33.75,"P035_03"
"Player_035",12,0,0.891,"ODI",34.05,"P035_03"
"Player_035",4,0,0.864,"ODI",33.98,"P035_03"
"Player_035",8,1,0.305,"T20",34.05,"P035_03"
"Player_035",8,1,0.592,"T20",34.06,"P035_03"
"Player_035",9,0,0.802,"T20",34.18,"P035_03"
"Player_035",10,1,0.895,"T20",34.3,"P035_03"
"Player_035",65,1,0.207,"ODI",34.29,"P035_03"
"Player_035",9,0,0.603,"ODI",34.43,"P035_03"
"Player_035",23,0,0.25,"T20",34.26,"P035_03"
"Player_035",29,1,0.413,"ODI",34.21,"P035_04"
"Player_035",2,1,0.901,"T20",34.56,"P035_04"
"Player_035",23,0,0.41,"ODI",34.57,"P035_04"
"Player_035",16,1,0.448,"T20",34.74,"P035_04"
"Player_035",31,1,0.357,"Test",34.56,"P035_04"
"Player_035",17,0,0.897,"T20",34.35,"P035_04"
"Player_035",54,1,0.445,"T20",34.77,"P035_04"
"Player_035",6,1,0.483,"ODI",34.81,"P035_04"
"Player_035",22,0,0.917,"T20",34.76,"P035_04"
"Player_035",7,1,0.62,"ODI",35.01,"P035_04"
"Player_035",56,1,0.334,"ODI",34.96,"P035_05"
"Player_035",9,1,0.746,"Test",34.95,"P035_05"
"Player_035",14,0,0.347,"ODI",35.07,"P035_05"
"Player_035",4,1,0.446,"ODI",34.9,"P035_05"
"Player_035",3,1,0.681,"ODI",35.22,"P035_05"
"Player_035",192,1,0.406,"Test",35.31,"P035_05"
"Player_035",38,1,0.568,"ODI",35.18,"P035_05"
"Player_035",29,0,0.229,"Test",35.71,"P035_05"
"Player_035",4,0,0.262,"Test",35.53,"P035_05"
"Player_035",25,0,0.436,"T20",35.63,"P035_05"
"Player_036",44,1,0.828,"ODI",34.19,"P036_01"
"Player_036",65,1,0.512,"T20",33.78,"P036_01"
"Player_036",66,0,0.747,"Test",34.04,"P036_01"
"Player_036",170,1,0.33,"T20",33.97,"P036_01"
"Player_036",27,1,0.405,"ODI",34.17,"P036_01"
"Player_036",33,0,0.775,"Test",34.25,"P036_01"
"Player_036",63,0,0.858,"Test",34.17,"P036_01"
"Player_036",75,1,0.24,"T20",34.4,"P036_01"
"Player_036",57,1,0.51,"Test",34.76,"P036_01"
"Player_036",145,1,0.634,"ODI",34.47,"P036_01"
"Player_036",18,0,0.228,"T20",34.46,"P036_02"
"Player_036",105,1,0.685,"T20",34.92,"P036_02"
"Player_036",114,1,0.268,"Test",34.89,"P036_02"
"Player_036",64,0,0.55,"ODI",35,"P036_02"
"Player_036",2,0,0.442,"Test",34.99,"P036_02"
"Player_036",16,1,0.453,"Test",35,"P036_02"
"Player_036",74,0,0.55,"Test",35.08,"P036_02"
"Player_036",23,1,0.748,"ODI",35.08,"P036_02"
"Player_036",79,1,0.425,"Test",35.19,"P036_02"
"Player_036",20,1,0.915,"ODI",35.26,"P036_02"
"Player_036",45,0,0.892,"T20",35.48,"P036_03"
"Player_036",14,0,0.297,"ODI",35.33,"P036_03"
"Player_036",40,0,0.801,"ODI",35.63,"P036_03"
"Player_036",38,0,0.426,"Test",35.67,"P036_03"
"Player_036",46,1,0.268,"Test",35.41,"P036_03"
"Player_036",121,1,0.724,"ODI",35.66,"P036_03"
"Player_036",24,0,0.772,"Test",35.94,"P036_03"
"Player_036",15,1,0.648,"T20",35.92,"P036_03"
"Player_036",43,0,0.366,"T20",35.73,"P036_03"
"Player_036",23,0,0.658,"ODI",36.43,"P036_03"
"Player_036",37,0,0.426,"Test",36.38,"P036_04"
"Player_036",15,1,0.706,"ODI",36.39,"P036_04"
"Player_036",46,1,0.335,"ODI",36.28,"P036_04"
"Player_036",14,0,0.692,"ODI",36.44,"P036_04"
"Player_036",14,1,0.715,"Test",36.56,"P036_04"
"Player_036",78,1,0.519,"T20",36.58,"P036_04"
"Player_036",20,1,0.577,"ODI",36.73,"P036_04"
"Player_036",8,1,0.853,"Test",37,"P036_04"
"Player_036",11,1,0.348,"T20",36.58,"P036_04"
"Player_036",18,0,0.851,"ODI",36.77,"P036_04"
"Player_036",6,1,0.389,"ODI",36.78,"P036_05"
"Player_036",31,1,0.468,"Test",37.15,"P036_05"
"Player_036",35,0,0.647,"ODI",37.32,"P036_05"
"Player_036",54,0,0.295,"Test",37.2,"P036_05"
"Player_036",131,1,0.459,"ODI",37.38,"P036_05"
"Player_036",42,1,0.23,"ODI",37.41,"P036_05"
"Player_036",210,0,0.486,"T20",37.61,"P036_05"
"Player_036",48,0,0.338,"T20",37.65,"P036_05"
"Player_036",105,0,0.828,"ODI",37.74,"P036_05"
"Player_036",31,0,0.721,"Test",37.88,"P036_05"
"Player_037",3,0,0.408,"T20",28.44,"P037_01"
"Player_037",64,0,0.709,"ODI",28.55,"P037_01"
"Player_037",62,1,0.4,"T20",28.81,"P037_01"
"Player_037",40,0,0.366,"Test",28.53,"P037_01"
"Player_037",22,1,0.641,"T20",28.67,"P037_01"
"Player_037",22,1,0.897,"Test",28.53,"P037_01"
"Player_037",77,1,0.392,"Test",28.84,"P037_01"
"Player_037",45,0,0.674,"T20",28.86,"P037_01"
"Player_037",30,1,0.419,"ODI",28.84,"P037_01"
"Player_037",14,0,0.669,"Test",28.66,"P037_01"
"Player_037",21,1,0.617,"ODI",28.86,"P037_02"
"Player_037",24,0,0.273,"Test",28.98,"P037_02"
"Player_037",66,1,0.613,"ODI",28.91,"P037_02"
"Player_037",33,1,0.44,"ODI",28.61,"P037_02"
"Player_037",12,1,0.577,"T20",29.03,"P037_02"
"Player_037",20,1,0.768,"ODI",29.03,"P037_02"
"Player_037",6,1,0.772,"T20",28.86,"P037_02"
"Player_037",62,1,0.635,"ODI",29.1,"P037_02"
"Player_037",34,0,0.657,"T20",28.91,"P037_02"
"Player_037",5,1,0.657,"Test",29.23,"P037_02"
"Player_037",19,1,0.614,"Test",29.13,"P037_03"
"Player_037",20,0,0.554,"T20",29.03,"P037_03"
"Player_037",11,0,0.633,"ODI",29.05,"P037_03"
"Player_037",22,0,0.798,"ODI",29.34,"P037_03"
"Player_037",4,0,0.384,"T20",29.32,"P037_03"
"Player_037",56,1,0.847,"Test",29.21,"P037_03"
"Player_037",1,0,0.529,"T20",29.69,"P037_03"
"Player_037",38,0,0.473,"T20",29.51,"P037_03"
"Player_037",46,0,0.309,"ODI",29.38,"P037_03"
"Player_037",7,0,0.741,"ODI",29.48,"P037_03"
"Player_037",28,0,0.544,"T20",29.49,"P037_04"
"Player_037",21,1,0.457,"T20",29.33,"P037_04"
"Player_037",34,0,0.771,"Test",29.42,"P037_04"
"Player_037",7,1,0.623,"T20",29.65,"P037_04"
"Player_037",41,1,0.735,"T20",29.46,"P037_04"
"Player_037",21,0,0.31,"ODI",29.75,"P037_04"
"Player_037",18,1,0.311,"Test",29.6,"P037_04"
"Player_037",78,1,0.558,"Test",29.9,"P037_04"
"Player_037",40,1,0.483,"ODI",29.95,"P037_04"
"Player_037",77,1,0.332,"ODI",29.64,"P037_04"
"Player_037",61,0,0.313,"T20",29.91,"P037_05"
"Player_037",1,0,0.467,"ODI",30.01,"P037_05"
"Player_037",25,0,0.756,"ODI",29.61,"P037_05"
"Player_037",31,0,0.914,"T20",29.8,"P037_05"
"Player_037",24,0,0.928,"Test",30.22,"P037_05"
"Player_037",67,0,0.392,"T20",30.04,"P037_05"
"Player_037",152,1,0.614,"Test",29.96,"P037_05"
"Player_037",10,0,0.88,"Test",30.19,"P037_05"
"Player_037",25,1,0.548,"T20",30.07,"P037_05"
"Player_037",16,1,0.348,"T20",30.14,"P037_05"
"Player_038",23,1,0.783,"Test",26.28,"P038_01"
"Player_038",7,1,0.766,"T20",26.56,"P038_01"
"Player_038",9,1,0.58,"T20",26.07,"P038_01"
"Player_038",43,1,0.406,"T20",26.35,"P038_01"
"Player_038",4,0,0.933,"Test",26.13,"P038_01"
"Player_038",32,1,0.705,"Test",26.49,"P038_01"
"Player_038",27,0,0.345,"Test",26.24,"P038_01"
"Player_038",31,1,0.277,"ODI",26.42,"P038_01"
"Player_038",11,0,0.775,"Test",26.61,"P038_01"
"Player_038",25,1,0.69,"ODI",26.48,"P038_01"
"Player_038",30,1,0.554,"ODI",26.34,"P038_02"
"Player_038",36,1,0.537,"ODI",26.36,"P038_02"
"Player_038",36,0,0.772,"ODI",26.83,"P038_02"
"Player_038",36,1,0.775,"Test",26.72,"P038_02"
"Player_038",38,1,0.218,"ODI",26.6,"P038_02"
"Player_038",6,0,0.663,"ODI",26.35,"P038_02"
"Player_038",0,1,0.906,"T20",26.97,"P038_02"
"Player_038",34,1,0.387,"T20",26.85,"P038_02"
"Player_038",7,0,0.68,"ODI",26.86,"P038_02"
"Player_038",14,0,0.443,"T20",26.85,"P038_02"
"Player_038",9,0,0.642,"T20",27.09,"P038_03"
"Player_038",41,1,0.618,"ODI",27.17,"P038_03"
"Player_038",32,0,0.853,"T20",27.03,"P038_03"
"Player_038",6,1,0.76,"Test",26.87,"P038_03"
"Player_038",11,1,0.472,"Test",27.11,"P038_03"
"Player_038",9,0,0.305,"T20",27.14,"P038_03"
"Player_038",44,1,0.799,"T20",27.14,"P038_03"
"Player_038",51,0,0.92,"ODI",27,"P038_03"
"Player_038",24,1,0.676,"T20",27,"P038_03"
